date,market,employee_id,role,hours
2025-12-18,MANHATTAN,14842.0,Site Associate,3
2025-12-18,Manhattan,17465.0,Mapper,4
2025-12-18,Manhattan,70713.0,Lead,4
2025-12-18,MANHATTAN,52461.0,Site Associate,4
2025-12-18,Manhattan,72217.0,Advanced Driver,7
2025-12-18,manhattan,59707.0,Driver,5
2025-12-18,Manhattan,41983.0,Site Associate,6
2025-12-18,manhattan,25777.0,Driver,10
2025-12-18,Manhattan,,Lead,2
2025-12-18,Manhattan,,Advanced Driver,6
2025-12-18,Manhattan,,Advanced Driver,8
2025-12-18,Manhattan,96657.0,Mapper,3
2025-12-18,Manhattan,30569.0,Advanced Site Associate,4
2025-12-18,Manhattan,30569.0,Advanced Site Associate,4
2025-12-18,MANHATTAN,83195.0,Mapper,3
2025-12-18,Manhattan,11506.0,Lead,7
2025-12-18,Manhattan,11506.0,Lead,7
2025-12-18,Portland,,Site Associate,6
2025-12-18,Portland,16027.0,Advanced Site Associate,3
2025-12-18,Portland,73145.0,Driver,5
2025-12-18,Portland,,Mapper,7
2025-12-18,Portland,99561.0,Site Associate,4
2025-12-18,Portland,20399.0,Lead,5
2025-12-18,Portland,47038.0,Mapper,8
2025-12-18,Portland,57609.0,Advanced Site Associate,2
2025-12-18,Portland,57609.0,Advanced Site Associate,2
2025-12-18,Portland,31406.0,Lead,2
2025-12-18,Portland,,Advanced Site Associate,6
2025-12-18,Portland,22802.0,Lead,8
2025-12-18,Portland,22802.0,Lead,8
2025-12-18,portland,25944.0,Advanced Driver,4
2025-12-18,PORTLAND,79261.0,Driver,8
2025-12-18,Portland,,Lead,2
2025-12-18,Portland,,Driver,2
2025-12-18,portland,88640.0,Mapper,2
2025-12-18,Portland,24951.0,Lead,2
2025-12-18,Portland,24951.0,Lead,2
2025-12-18,PORTLAND,46950.0,Advanced Driver,3
2025-12-18,SAN DIEGO,83189.0,Lead,10
2025-12-18,SAN DIEGO,78474.0,Lead,4
2025-12-18,SAN DIEGO,97927.0,Driver,5
2025-12-18,San Diego,,Advanced Site Associate,6
2025-12-18,San Diego,65650.0,Lead,7
2025-12-18,san diego,21668.0,Site Associate,4
2025-12-18,San Diego,69054.0,Site Associate,8
2025-12-18,San Diego,69054.0,Site Associate,8
2025-12-18,San Diego,,Mapper,10
2025-12-18,San Diego,,Advanced Site Associate,10
2025-12-18,San Diego,69590.0,Site Associate,3
2025-12-18,San Diego,12073.0,Advanced Driver,2
2025-12-18,San Diego,55341.0,Driver,2
2025-12-18,San Diego,55341.0,Driver,2
2025-12-18,San Diego,81074.0,Advanced Driver,7
2025-12-18,SAN DIEGO,85594.0,Site Associate,10
2025-12-18,san diego,71422.0,Lead,3
2025-12-18,San Diego,86536.0,Site Associate,10
2025-12-18,SAN DIEGO,38038.0,Lead,8
2025-12-18,San Diego,71855.0,Advanced Site Associate,3
2025-12-18,San Diego,84094.0,Advanced Driver,4
2025-12-18,san diego,87578.0,Site Associate,5
2025-12-18,Chicago,21664.0,Mapper,3
2025-12-18,Chicago,,Advanced Site Associate,6
2025-12-18,CHICAGO,14984.0,Advanced Site Associate,8
2025-12-18,Chicago,81650.0,Driver,3
2025-12-18,chicago,69979.0,Advanced Driver,10
2025-12-18,CHICAGO,58973.0,Driver,2
2025-12-18,Chicago,,Mapper,7
2025-12-18,CHICAGO,17438.0,Site Associate,7
2025-12-18,CHICAGO,71861.0,Advanced Driver,6
2025-12-18,Chicago,49224.0,Lead,8
2025-12-18,Chicago,49224.0,Lead,8
2025-12-18,Chicago,,Mapper,9
2025-12-18,chicago,83046.0,Advanced Driver,4
2025-12-18,CHICAGO,56411.0,Site Associate,10
2025-12-18,CHICAGO,57728.0,Mapper,2
2025-12-18,CHICAGO,71587.0,Site Associate,3
2025-12-18,Chicago,77623.0,Site Associate,8
2025-12-18,chicago,31940.0,Site Associate,5
2025-12-18,Chicago,,Lead,9
2025-12-18,Chicago,74717.0,Mapper,5
2025-12-18,chicago,85623.0,Site Associate,9
2025-12-18,chicago,37692.0,Advanced Site Associate,4
2025-12-18,CHICAGO,10648.0,Lead,8
2025-12-18,Chicago,83975.0,Advanced Driver,3
2025-12-18,Chicago,83975.0,Advanced Driver,3
2025-12-18,Chicago,,Driver,8
2025-12-18,san antonio,96564.0,Driver,9
2025-12-18,san antonio,10411.0,Advanced Site Associate,6
2025-12-18,SAN ANTONIO,47586.0,Site Associate,2
2025-12-18,SAN ANTONIO,41962.0,Advanced Driver,9
2025-12-18,San Antonio,,Driver,9
2025-12-18,San Antonio,89940.0,Driver,2
2025-12-18,San Antonio,19498.0,Lead,6
2025-12-18,San Antonio,19498.0,Lead,6
2025-12-18,san antonio,40858.0,Driver,10
2025-12-18,San Antonio,44693.0,Lead,5
2025-12-18,San Antonio,19989.0,Site Associate,2
2025-12-18,SAN ANTONIO,47703.0,Mapper,8
2025-12-18,San Antonio,,Advanced Driver,5
2025-12-18,san antonio,93966.0,Mapper,3
2025-12-18,San Antonio,76657.0,Mapper,9
2025-12-18,San Antonio,76657.0,Mapper,9
2025-12-18,San Antonio,47351.0,Driver,9
2025-12-18,San Antonio,47351.0,Driver,9
2025-12-18,SAN ANTONIO,77218.0,Advanced Driver,6
2025-12-18,San Antonio,55852.0,Advanced Driver,3
2025-12-18,San Antonio,55852.0,Advanced Driver,3
2025-12-18,San Antonio,,Site Associate,8
2025-12-18,San Antonio,41693.0,Advanced Site Associate,3
2025-12-18,San Antonio,49849.0,Mapper,5
2025-12-18,san antonio,92914.0,Advanced Site Associate,2
2025-12-18,SAN ANTONIO,50497.0,Site Associate,6
2025-12-18,San Antonio,52074.0,Advanced Site Associate,2
2025-12-18,SAN ANTONIO,39093.0,Mapper,5
2025-12-18,San Antonio,15631.0,Mapper,9
2025-12-18,San Antonio,15631.0,Mapper,9
2025-12-18,New Orleans,92475.0,Lead,8
2025-12-18,New Orleans,92475.0,Lead,8
2025-12-18,new orleans,86514.0,Driver,8
2025-12-18,new orleans,50275.0,Mapper,6
2025-12-18,New Orleans,67059.0,Mapper,7
2025-12-18,New Orleans,67059.0,Mapper,7
2025-12-18,New Orleans,42125.0,Driver,9
2025-12-18,New Orleans,,Driver,2
2025-12-18,new orleans,79736.0,Driver,8
2025-12-18,NEW ORLEANS,71372.0,Advanced Site Associate,3
2025-12-18,New Orleans,64264.0,Site Associate,7
2025-12-18,New Orleans,64264.0,Site Associate,7
2025-12-18,New Orleans,,Lead,6
2025-12-18,New Orleans,,Lead,2
2025-12-18,New Orleans,,Driver,4
2025-12-18,new orleans,44136.0,Driver,6
2025-12-18,New Orleans,,Advanced Driver,2
2025-12-18,NEW ORLEANS,62770.0,Advanced Site Associate,2
2025-12-18,New Orleans,,Site Associate,5
2025-12-18,NEW ORLEANS,92557.0,Driver,5
2025-12-18,New Orleans,22040.0,Advanced Site Associate,2
2025-12-18,New Orleans,22040.0,Advanced Site Associate,2
2025-12-18,New Orleans,32787.0,Site Associate,10
2025-12-18,New Orleans,32787.0,Site Associate,10
2025-12-18,new orleans,65592.0,Advanced Site Associate,7
2025-12-18,NEW ORLEANS,55718.0,Mapper,7
2025-12-18,New Orleans,89488.0,Lead,7
2025-12-18,New Orleans,,Mapper,4
2025-12-18,New Orleans,76669.0,Advanced Site Associate,5
2025-12-18,NEW ORLEANS,44673.0,Driver,2
2025-12-18,New Orleans,40758.0,Mapper,3
2025-12-19,los angeles,23069.0,Lead,9
2025-12-19,LOS ANGELES,49177.0,Driver,8
2025-12-19,LOS ANGELES,87667.0,Advanced Driver,4
2025-12-19,Los Angeles,50841.0,Mapper,6
2025-12-19,Los Angeles,82649.0,Driver,2
2025-12-19,Los Angeles,39471.0,Lead,7
2025-12-19,los angeles,29416.0,Advanced Site Associate,7
2025-12-19,Los Angeles,28763.0,Site Associate,2
2025-12-19,los angeles,75947.0,Advanced Site Associate,2
2025-12-19,Los Angeles,,Site Associate,7
2025-12-19,los angeles,19644.0,Advanced Driver,5
2025-12-19,Los Angeles,59160.0,Advanced Driver,9
2025-12-19,Los Angeles,,Site Associate,9
2025-12-19,los angeles,96572.0,Driver,4
2025-12-19,Los Angeles,82331.0,Advanced Driver,5
2025-12-19,Los Angeles,82331.0,Advanced Driver,5
2025-12-19,Los Angeles,84819.0,Advanced Driver,6
2025-12-19,Los Angeles,84819.0,Advanced Driver,6
2025-12-19,Los Angeles,,Site Associate,9
2025-12-19,Los Angeles,99921.0,Mapper,10
2025-12-19,Los Angeles,99921.0,Mapper,10
2025-12-19,SAN FRANCISCO,41070.0,Advanced Driver,8
2025-12-19,san francisco,99102.0,Lead,10
2025-12-19,SAN FRANCISCO,59441.0,Mapper,7
2025-12-19,San Francisco,,Site Associate,5
2025-12-19,San Francisco,63979.0,Site Associate,5
2025-12-19,San Francisco,45474.0,Advanced Driver,2
2025-12-19,san francisco,32970.0,Advanced Site Associate,7
2025-12-19,San Francisco,15268.0,Driver,10
2025-12-19,San Francisco,15268.0,Driver,10
2025-12-19,SAN FRANCISCO,52375.0,Lead,4
2025-12-19,San Francisco,83973.0,Site Associate,2
2025-12-19,San Francisco,83973.0,Site Associate,2
2025-12-19,SAN FRANCISCO,77848.0,Lead,4
2025-12-19,San Francisco,33229.0,Advanced Driver,2
2025-12-19,San Francisco,33229.0,Advanced Driver,2
2025-12-19,San Francisco,73402.0,Site Associate,3
2025-12-19,San Francisco,73402.0,Site Associate,3
2025-12-19,San Francisco,54910.0,Mapper,6
2025-12-19,San Francisco,54910.0,Mapper,6
2025-12-19,SAN FRANCISCO,62607.0,Advanced Driver,10
2025-12-19,San Francisco,43201.0,Lead,3
2025-12-19,San Francisco,43201.0,Lead,3
2025-12-19,San Francisco,36758.0,Advanced Site Associate,5
2025-12-19,San Francisco,,Advanced Site Associate,5
2025-12-19,san francisco,85401.0,Advanced Site Associate,3
2025-12-19,SAN FRANCISCO,12344.0,Lead,8
2025-12-19,San Francisco,48865.0,Advanced Site Associate,8
2025-12-19,San Francisco,48865.0,Advanced Site Associate,8
2025-12-19,San Francisco,,Driver,8
2025-12-19,san francisco,83248.0,Lead,2
2025-12-19,San Francisco,13631.0,Site Associate,8
2025-12-19,san francisco,70793.0,Driver,6
2025-12-19,San Francisco,98286.0,Mapper,5
2025-12-19,San Francisco,,Mapper,4
2025-12-19,San Francisco,,Advanced Site Associate,8
2025-12-19,San Francisco,27414.0,Advanced Driver,3
2025-12-19,San Francisco,27414.0,Advanced Driver,3
2025-12-19,Phoenix,41658.0,Mapper,8
2025-12-19,Phoenix,41658.0,Mapper,8
2025-12-19,Phoenix,,Driver,7
2025-12-19,phoenix,91215.0,Driver,7
2025-12-19,Phoenix,,Mapper,8
2025-12-19,Phoenix,41131.0,Lead,4
2025-12-19,Phoenix,41131.0,Lead,4
2025-12-19,phoenix,54961.0,Driver,2
2025-12-19,PHOENIX,68183.0,Lead,10
2025-12-19,Phoenix,92114.0,Mapper,2
2025-12-19,Phoenix,92114.0,Mapper,2
2025-12-19,Phoenix,,Advanced Site Associate,9
2025-12-19,phoenix,28526.0,Driver,4
2025-12-19,Phoenix,11826.0,Advanced Site Associate,5
2025-12-19,Phoenix,11826.0,Advanced Site Associate,5
2025-12-19,Phoenix,15155.0,Advanced Driver,10
2025-12-19,Phoenix,15155.0,Advanced Driver,10
2025-12-19,phoenix,80474.0,Lead,3
2025-12-19,Phoenix,66175.0,Mapper,4
2025-12-19,PHOENIX,79865.0,Mapper,7
2025-12-19,Phoenix,,Mapper,9
2025-12-19,PHOENIX,18523.0,Site Associate,3
2025-12-19,phoenix,67340.0,Advanced Driver,6
2025-12-19,Phoenix,,Advanced Site Associate,9
2025-12-19,Denver,88502.0,Site Associate,6
2025-12-19,Denver,,Lead,3
2025-12-19,Denver,70456.0,Driver,3
2025-12-19,Denver,70456.0,Driver,3
2025-12-19,Denver,52021.0,Site Associate,6
2025-12-19,Denver,52021.0,Site Associate,6
2025-12-19,denver,77275.0,Advanced Driver,4
2025-12-19,denver,72191.0,Driver,9
2025-12-19,Denver,62231.0,Mapper,8
2025-12-19,Denver,62231.0,Mapper,8
2025-12-19,DENVER,94574.0,Advanced Site Associate,5
2025-12-19,denver,79940.0,Lead,7
2025-12-19,denver,91461.0,Mapper,6
2025-12-19,Denver,11319.0,Mapper,6
2025-12-19,Denver,28785.0,Driver,6
2025-12-19,Denver,28785.0,Driver,6
2025-12-19,Denver,26500.0,Mapper,4
2025-12-19,Denver,26500.0,Mapper,4
2025-12-19,Denver,63420.0,Mapper,3
2025-12-19,Denver,63420.0,Mapper,3
2025-12-19,DENVER,82297.0,Advanced Driver,3
2025-12-19,Denver,46489.0,Mapper,5
2025-12-19,Denver,46489.0,Mapper,5
2025-12-19,Denver,27294.0,Site Associate,8
2025-12-19,Denver,27294.0,Site Associate,8
2025-12-19,DENVER,66828.0,Driver,6
2025-12-19,DENVER,41241.0,Lead,2
2025-12-19,DENVER,43668.0,Advanced Site Associate,10
2025-12-19,Denver,,Site Associate,4
2025-12-19,Denver,,Advanced Site Associate,5
2025-12-19,Denver,,Site Associate,3
2025-12-19,Denver,74451.0,Mapper,7
2025-12-19,denver,89893.0,Driver,9
2025-12-19,DENVER,55792.0,Mapper,9
2025-12-19,MANHATTAN,44077.0,Advanced Site Associate,3
2025-12-19,Manhattan,,Advanced Driver,6
2025-12-19,Manhattan,61623.0,Mapper,3
2025-12-19,Manhattan,61623.0,Mapper,3
2025-12-19,MANHATTAN,73131.0,Driver,9
2025-12-19,Manhattan,,Site Associate,2
2025-12-19,MANHATTAN,15221.0,Advanced Driver,7
2025-12-19,Manhattan,94289.0,Site Associate,4
2025-12-19,Manhattan,94289.0,Site Associate,4
2025-12-19,MANHATTAN,17019.0,Advanced Driver,9
2025-12-19,MANHATTAN,18299.0,Advanced Site Associate,3
2025-12-19,MANHATTAN,87651.0,Advanced Driver,9
2025-12-19,manhattan,73212.0,Lead,6
2025-12-19,Manhattan,,Driver,6
2025-12-19,Manhattan,,Advanced Driver,6
2025-12-19,manhattan,85236.0,Mapper,9
2025-12-19,Manhattan,41368.0,Mapper,2
2025-12-19,Manhattan,41368.0,Mapper,2
2025-12-19,MANHATTAN,45665.0,Advanced Site Associate,10
2025-12-19,Manhattan,96033.0,Site Associate,5
2025-12-19,manhattan,73869.0,Driver,2
2025-12-19,Manhattan,89496.0,Site Associate,6
2025-12-19,Manhattan,82837.0,Driver,8
2025-12-19,Manhattan,82837.0,Driver,8
2025-12-19,Manhattan,,Advanced Driver,4
2025-12-19,portland,61069.0,Advanced Site Associate,8
2025-12-19,PORTLAND,75112.0,Advanced Site Associate,8
2025-12-19,PORTLAND,81806.0,Lead,9
2025-12-19,Portland,,Driver,3
2025-12-19,Portland,,Mapper,4
2025-12-19,Portland,,Driver,4
2025-12-19,PORTLAND,76246.0,Driver,9
2025-12-19,Portland,,Site Associate,3
2025-12-19,Portland,26456.0,Site Associate,7
2025-12-19,Portland,,Mapper,3
2025-12-19,PORTLAND,83552.0,Lead,6
2025-12-19,portland,12443.0,Advanced Site Associate,10
2025-12-19,Portland,73481.0,Advanced Site Associate,10
2025-12-19,Portland,33181.0,Driver,7
2025-12-19,PORTLAND,52901.0,Mapper,8
2025-12-19,Portland,,Advanced Site Associate,5
2025-12-19,PORTLAND,41602.0,Site Associate,2
2025-12-19,PORTLAND,55566.0,Site Associate,3
2025-12-19,portland,59510.0,Mapper,8
2025-12-19,Portland,15692.0,Driver,8
2025-12-19,portland,68177.0,Lead,7
2025-12-19,Portland,11659.0,Site Associate,2
2025-12-19,Portland,11659.0,Site Associate,2
2025-12-19,Portland,,Advanced Site Associate,5
2025-12-19,portland,29546.0,Advanced Site Associate,8
2025-12-19,portland,91307.0,Mapper,3
2025-12-19,portland,55439.0,Advanced Driver,9
2025-12-19,Portland,,Advanced Driver,3
2025-12-19,PORTLAND,70966.0,Advanced Site Associate,6
2025-12-19,San Diego,25463.0,Mapper,3
2025-12-19,San Diego,25463.0,Mapper,3
2025-12-19,san diego,88417.0,Advanced Site Associate,10
2025-12-19,San Diego,,Site Associate,10
2025-12-19,san diego,71031.0,Advanced Site Associate,10
2025-12-19,san diego,62797.0,Mapper,7
2025-12-19,san diego,72139.0,Mapper,2
2025-12-19,san diego,82147.0,Mapper,2
2025-12-19,San Diego,40427.0,Site Associate,4
2025-12-19,San Diego,13046.0,Lead,2
2025-12-19,san diego,64290.0,Mapper,8
2025-12-19,San Diego,16159.0,Advanced Driver,10
2025-12-19,San Diego,16159.0,Advanced Driver,10
2025-12-19,SAN DIEGO,19600.0,Advanced Site Associate,8
2025-12-19,San Diego,80696.0,Advanced Driver,6
2025-12-19,San Diego,,Site Associate,10
2025-12-19,San Diego,38499.0,Lead,5
2025-12-19,CHICAGO,72076.0,Site Associate,3
2025-12-19,Chicago,96099.0,Lead,9
2025-12-19,Chicago,62448.0,Advanced Site Associate,6
2025-12-19,Chicago,62448.0,Advanced Site Associate,6
2025-12-19,chicago,88288.0,Driver,8
2025-12-19,Chicago,89047.0,Mapper,2
2025-12-19,Chicago,89047.0,Mapper,2
2025-12-19,CHICAGO,66067.0,Mapper,10
2025-12-19,Chicago,91527.0,Advanced Driver,8
2025-12-19,Chicago,,Advanced Site Associate,5
2025-12-19,Chicago,35979.0,Advanced Driver,7
2025-12-19,Chicago,35979.0,Advanced Driver,7
2025-12-19,chicago,28465.0,Advanced Driver,5
2025-12-19,CHICAGO,49579.0,Advanced Driver,6
2025-12-19,Chicago,77764.0,Advanced Driver,3
2025-12-19,Chicago,22339.0,Mapper,3
2025-12-19,Chicago,22339.0,Mapper,3
2025-12-19,Chicago,21406.0,Site Associate,6
2025-12-19,Chicago,21406.0,Site Associate,6
2025-12-19,Chicago,75512.0,Advanced Driver,7
2025-12-19,CHICAGO,26974.0,Site Associate,9
2025-12-19,chicago,38337.0,Lead,4
2025-12-19,Chicago,,Advanced Site Associate,8
2025-12-19,chicago,65492.0,Lead,8
2025-12-19,Chicago,88638.0,Driver,6
2025-12-19,Chicago,,Mapper,2
2025-12-19,Chicago,92339.0,Mapper,5
2025-12-19,Chicago,92339.0,Mapper,5
2025-12-19,Chicago,,Site Associate,4
2025-12-19,Chicago,,Site Associate,2
2025-12-19,Chicago,36380.0,Advanced Driver,6
2025-12-19,Chicago,36380.0,Advanced Driver,6
2025-12-19,Chicago,88416.0,Advanced Driver,5
2025-12-19,CHICAGO,50170.0,Advanced Driver,8
2025-12-19,San Antonio,38874.0,Mapper,5
2025-12-19,San Antonio,38874.0,Mapper,5
2025-12-19,San Antonio,,Mapper,10
2025-12-19,San Antonio,79150.0,Advanced Driver,6
2025-12-19,San Antonio,79150.0,Advanced Driver,6
2025-12-19,San Antonio,74158.0,Site Associate,9
2025-12-19,San Antonio,74158.0,Site Associate,9
2025-12-19,San Antonio,,Advanced Driver,6
2025-12-19,San Antonio,,Advanced Site Associate,8
2025-12-19,San Antonio,,Lead,5
2025-12-19,San Antonio,56009.0,Site Associate,5
2025-12-19,san antonio,13883.0,Site Associate,5
2025-12-19,San Antonio,94609.0,Advanced Driver,4
2025-12-19,San Antonio,94609.0,Advanced Driver,4
2025-12-19,san antonio,90975.0,Site Associate,5
2025-12-19,San Antonio,20779.0,Advanced Driver,8
2025-12-19,San Antonio,20779.0,Advanced Driver,8
2025-12-19,San Antonio,,Driver,10
2025-12-19,San Antonio,70924.0,Advanced Driver,3
2025-12-19,San Antonio,,Site Associate,2
2025-12-19,San Antonio,,Advanced Driver,3
2025-12-19,San Antonio,,Driver,3
2025-12-19,SAN ANTONIO,32941.0,Site Associate,10
2025-12-19,New Orleans,21180.0,Lead,8
2025-12-19,New Orleans,21180.0,Lead,8
2025-12-19,New Orleans,78064.0,Advanced Driver,5
2025-12-19,New Orleans,84511.0,Advanced Site Associate,5
2025-12-19,New Orleans,96708.0,Advanced Driver,7
2025-12-19,New Orleans,79062.0,Advanced Site Associate,8
2025-12-19,New Orleans,28684.0,Driver,3
2025-12-19,New Orleans,69529.0,Lead,3
2025-12-19,New Orleans,69529.0,Lead,3
2025-12-19,new orleans,25984.0,Mapper,4
2025-12-19,NEW ORLEANS,51676.0,Driver,7
2025-12-19,New Orleans,96643.0,Site Associate,3
2025-12-19,New Orleans,96643.0,Site Associate,3
2025-12-19,New Orleans,52858.0,Lead,2
2025-12-19,New Orleans,52858.0,Lead,2
2025-12-19,New Orleans,56105.0,Site Associate,9
2025-12-19,New Orleans,56105.0,Site Associate,9
2025-12-19,new orleans,22872.0,Advanced Site Associate,5
2025-12-19,new orleans,42545.0,Lead,2
2025-12-19,New Orleans,83927.0,Driver,7
2025-12-19,New Orleans,83927.0,Driver,7
2025-12-19,new orleans,28528.0,Mapper,10
2025-12-19,new orleans,83459.0,Driver,2
2025-12-19,new orleans,95011.0,Advanced Driver,6
2025-12-19,NEW ORLEANS,38095.0,Mapper,3
2025-12-20,Los Angeles,85012.0,Advanced Driver,7
2025-12-20,Los Angeles,85012.0,Advanced Driver,7
2025-12-20,Los Angeles,37033.0,Driver,3
2025-12-20,Los Angeles,37033.0,Driver,3
2025-12-20,LOS ANGELES,72009.0,Advanced Site Associate,8
2025-12-20,Los Angeles,,Site Associate,9
2025-12-20,los angeles,49501.0,Mapper,6
2025-12-20,los angeles,22408.0,Driver,5
2025-12-20,Los Angeles,50583.0,Mapper,6
2025-12-20,Los Angeles,50583.0,Mapper,6
2025-12-20,Los Angeles,,Site Associate,3
2025-12-20,los angeles,63553.0,Site Associate,8
2025-12-20,Los Angeles,46082.0,Advanced Site Associate,4
2025-12-20,Los Angeles,46082.0,Advanced Site Associate,4
2025-12-20,los angeles,78034.0,Lead,3
2025-12-20,Los Angeles,75498.0,Site Associate,10
2025-12-20,Los Angeles,,Driver,7
2025-12-20,los angeles,83702.0,Lead,8
2025-12-20,Los Angeles,65169.0,Lead,9
2025-12-20,Los Angeles,65169.0,Lead,9
2025-12-20,LOS ANGELES,38318.0,Driver,7
2025-12-20,LOS ANGELES,10607.0,Advanced Site Associate,2
2025-12-20,los angeles,32681.0,Driver,5
2025-12-20,Los Angeles,,Site Associate,7
2025-12-20,Los Angeles,31575.0,Lead,5
2025-12-20,Los Angeles,31575.0,Lead,5
2025-12-20,Los Angeles,80838.0,Advanced Site Associate,5
2025-12-20,Los Angeles,,Advanced Site Associate,7
2025-12-20,Los Angeles,10911.0,Site Associate,6
2025-12-20,LOS ANGELES,51729.0,Advanced Driver,8
2025-12-20,LOS ANGELES,24015.0,Advanced Site Associate,10
2025-12-20,Los Angeles,68395.0,Advanced Site Associate,10
2025-12-20,San Francisco,,Driver,8
2025-12-20,san francisco,17829.0,Advanced Driver,8
2025-12-20,san francisco,23151.0,Advanced Site Associate,10
2025-12-20,San Francisco,10078.0,Driver,4
2025-12-20,San Francisco,10078.0,Driver,4
2025-12-20,San Francisco,,Advanced Driver,10
2025-12-20,San Francisco,87246.0,Advanced Driver,3
2025-12-20,San Francisco,87246.0,Advanced Driver,3
2025-12-20,San Francisco,,Advanced Site Associate,7
2025-12-20,san francisco,36831.0,Driver,8
2025-12-20,san francisco,63236.0,Site Associate,8
2025-12-20,san francisco,84303.0,Mapper,9
2025-12-20,San Francisco,26264.0,Lead,8
2025-12-20,san francisco,43944.0,Advanced Driver,8
2025-12-20,SAN FRANCISCO,49044.0,Lead,6
2025-12-20,san francisco,86195.0,Lead,5
2025-12-20,San Francisco,69400.0,Mapper,5
2025-12-20,San Francisco,,Advanced Site Associate,6
2025-12-20,san francisco,54710.0,Lead,4
2025-12-20,San Francisco,80911.0,Lead,10
2025-12-20,San Francisco,95054.0,Advanced Site Associate,5
2025-12-20,San Francisco,,Driver,6
2025-12-20,San Francisco,71341.0,Advanced Driver,3
2025-12-20,San Francisco,,Driver,4
2025-12-20,San Francisco,71305.0,Advanced Driver,8
2025-12-20,San Francisco,71305.0,Advanced Driver,8
2025-12-20,San Francisco,97252.0,Advanced Site Associate,2
2025-12-20,San Francisco,97252.0,Advanced Site Associate,2
2025-12-20,San Francisco,44817.0,Advanced Site Associate,8
2025-12-20,San Francisco,,Driver,10
2025-12-20,San Francisco,,Driver,9
2025-12-20,san francisco,88303.0,Driver,7
2025-12-20,san francisco,40978.0,Lead,7
2025-12-20,SAN FRANCISCO,83839.0,Advanced Driver,4
2025-12-20,Phoenix,,Lead,4
2025-12-20,Phoenix,,Advanced Site Associate,6
2025-12-20,Phoenix,,Driver,3
2025-12-20,Phoenix,81517.0,Site Associate,2
2025-12-20,PHOENIX,97400.0,Driver,6
2025-12-20,PHOENIX,87235.0,Advanced Site Associate,10
2025-12-20,PHOENIX,50027.0,Mapper,10
2025-12-20,Phoenix,,Mapper,8
2025-12-20,phoenix,28051.0,Site Associate,3
2025-12-20,phoenix,41641.0,Site Associate,10
2025-12-20,phoenix,30438.0,Advanced Site Associate,3
2025-12-20,PHOENIX,53534.0,Mapper,5
2025-12-20,Phoenix,,Mapper,10
2025-12-20,Phoenix,98825.0,Advanced Site Associate,9
2025-12-20,Phoenix,98825.0,Advanced Site Associate,9
2025-12-20,Phoenix,,Driver,10
2025-12-20,PHOENIX,19394.0,Site Associate,2
2025-12-20,Phoenix,59638.0,Advanced Site Associate,9
2025-12-20,Phoenix,59638.0,Advanced Site Associate,9
2025-12-20,Phoenix,,Advanced Driver,4
2025-12-20,PHOENIX,58562.0,Driver,9
2025-12-20,Phoenix,44391.0,Lead,7
2025-12-20,Phoenix,44391.0,Lead,7
2025-12-20,phoenix,66151.0,Advanced Driver,10
2025-12-20,denver,18719.0,Driver,5
2025-12-20,Denver,19215.0,Advanced Driver,9
2025-12-20,denver,73240.0,Site Associate,8
2025-12-20,denver,79678.0,Mapper,4
2025-12-20,Denver,79926.0,Advanced Site Associate,7
2025-12-20,Denver,79926.0,Advanced Site Associate,7
2025-12-20,DENVER,97416.0,Lead,8
2025-12-20,denver,17549.0,Mapper,8
2025-12-20,Denver,,Mapper,3
2025-12-20,denver,44128.0,Driver,7
2025-12-20,Denver,19132.0,Advanced Driver,5
2025-12-20,denver,73359.0,Mapper,9
2025-12-20,Denver,14879.0,Mapper,7
2025-12-20,Denver,14879.0,Mapper,7
2025-12-20,DENVER,20557.0,Site Associate,10
2025-12-20,DENVER,29789.0,Advanced Driver,7
2025-12-20,Denver,55083.0,Driver,3
2025-12-20,Denver,55083.0,Driver,3
2025-12-20,Denver,80296.0,Advanced Driver,2
2025-12-20,Denver,80296.0,Advanced Driver,2
2025-12-20,denver,79401.0,Mapper,7
2025-12-20,DENVER,19732.0,Mapper,10
2025-12-20,Denver,,Lead,9
2025-12-20,denver,99951.0,Advanced Site Associate,2
2025-12-20,Denver,68115.0,Site Associate,2
2025-12-20,Denver,45819.0,Mapper,6
2025-12-20,DENVER,38011.0,Lead,4
2025-12-20,DENVER,31380.0,Mapper,6
2025-12-20,Denver,99772.0,Lead,10
2025-12-20,Denver,99772.0,Lead,10
2025-12-20,Denver,,Site Associate,3
2025-12-20,Manhattan,24524.0,Mapper,6
2025-12-20,Manhattan,37037.0,Site Associate,3
2025-12-20,Manhattan,37037.0,Site Associate,3
2025-12-20,manhattan,41803.0,Lead,9
2025-12-20,Manhattan,34315.0,Driver,4
2025-12-20,Manhattan,74789.0,Lead,8
2025-12-20,manhattan,28841.0,Driver,7
2025-12-20,manhattan,36029.0,Mapper,9
2025-12-20,manhattan,34608.0,Advanced Driver,9
2025-12-20,manhattan,48399.0,Lead,7
2025-12-20,manhattan,74163.0,Driver,3
2025-12-20,manhattan,15659.0,Site Associate,6
2025-12-20,manhattan,52751.0,Driver,3
2025-12-20,Manhattan,87984.0,Site Associate,6
2025-12-20,MANHATTAN,77618.0,Site Associate,9
2025-12-20,MANHATTAN,45258.0,Lead,10
2025-12-20,manhattan,50913.0,Lead,9
2025-12-20,MANHATTAN,62605.0,Site Associate,10
